date,description,count,Macrobond_Code
2025-04-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),153834,CAFSTA@TRANSPRT
2025-04-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154609,CA8STA@TRANSPRT
2025-04-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),171127,CAFSTA@TRANSPRT
2025-04-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),164634,CA8STA@TRANSPRT
2025-04-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),182836,CAFSTA@TRANSPRT
2025-05-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),164445,CA8STA@TRANSPRT
2025-05-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),183341,CAFSTA@TRANSPRT
2025-05-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146145,CA8STA@TRANSPRT
2025-05-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),159313,CAFSTA@TRANSPRT
2025-05-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),165081,CA8STA@TRANSPRT
2025-05-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),184199,CAFSTA@TRANSPRT
2025-05-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),162286,CA8STA@TRANSPRT
2025-05-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),180072,CAFSTA@TRANSPRT
2025-05-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),133966,CA8STA@TRANSPRT
2025-05-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),147956,CAFSTA@TRANSPRT
2025-05-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),145159,CA8STA@TRANSPRT
2025-05-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160398,CAFSTA@TRANSPRT
2025-05-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156004,CA8STA@TRANSPRT
2025-05-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172816,CAFSTA@TRANSPRT
2025-05-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),159081,CA8STA@TRANSPRT
2025-05-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),177169,CAFSTA@TRANSPRT
2025-05-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140291,CA8STA@TRANSPRT
2025-05-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),152810,CAFSTA@TRANSPRT
2025-05-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154153,CA8STA@TRANSPRT
2025-05-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),171231,CAFSTA@TRANSPRT
2025-05-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156336,CA8STA@TRANSPRT
2025-05-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173635,CAFSTA@TRANSPRT
2025-05-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),132959,CA8STA@TRANSPRT
2025-05-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),147080,CAFSTA@TRANSPRT
2025-05-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156151,CA8STA@TRANSPRT
2025-05-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172411,CAFSTA@TRANSPRT
2025-05-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175221,CA8STA@TRANSPRT
2025-05-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193737,CAFSTA@TRANSPRT
2025-05-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),185403,CA8STA@TRANSPRT
2025-05-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),205737,CAFSTA@TRANSPRT
2025-05-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158129,CA8STA@TRANSPRT
2025-05-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),171522,CAFSTA@TRANSPRT
2025-05-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),152892,CA8STA@TRANSPRT
2025-05-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169267,CAFSTA@TRANSPRT
2025-05-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161327,CA8STA@TRANSPRT
2025-05-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181006,CAFSTA@TRANSPRT
2025-05-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140436,CA8STA@TRANSPRT
2025-05-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),156745,CAFSTA@TRANSPRT
2025-05-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142702,CA8STA@TRANSPRT
2025-05-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),158152,CAFSTA@TRANSPRT
2025-05-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157262,CA8STA@TRANSPRT
2025-05-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174249,CAFSTA@TRANSPRT
2025-05-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),162666,CA8STA@TRANSPRT
2025-05-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),180965,CAFSTA@TRANSPRT
2025-05-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),138505,CA8STA@TRANSPRT
2025-05-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),152380,CAFSTA@TRANSPRT
2025-05-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153929,CA8STA@TRANSPRT
2025-05-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173230,CAFSTA@TRANSPRT
2025-05-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),167447,CA8STA@TRANSPRT
2025-05-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),186868,CAFSTA@TRANSPRT
2025-05-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),144040,CA8STA@TRANSPRT
2025-05-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160096,CAFSTA@TRANSPRT
2025-05-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),149027,CA8STA@TRANSPRT
2025-05-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),165887,CAFSTA@TRANSPRT
2025-05-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),162000,CA8STA@TRANSPRT
2025-05-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),180444,CAFSTA@TRANSPRT
2025-05-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),169263,CA8STA@TRANSPRT
2025-05-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188342,CAFSTA@TRANSPRT
2025-05-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153279,CA8STA@TRANSPRT
2025-05-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168015,CAFSTA@TRANSPRT
2025-05-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),172897,CA8STA@TRANSPRT
2025-05-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193559,CAFSTA@TRANSPRT
2025-06-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163126,CA8STA@TRANSPRT
2025-06-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181667,CAFSTA@TRANSPRT
2025-06-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),136233,CA8STA@TRANSPRT
2025-06-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),151694,CAFSTA@TRANSPRT
2025-06-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),149299,CA8STA@TRANSPRT
2025-06-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166404,CAFSTA@TRANSPRT
2025-06-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),164378,CA8STA@TRANSPRT
2025-06-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),183726,CAFSTA@TRANSPRT
2025-06-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),168594,CA8STA@TRANSPRT
2025-06-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188730,CAFSTA@TRANSPRT
2025-06-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),147898,CA8STA@TRANSPRT
2025-06-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163010,CAFSTA@TRANSPRT
2025-06-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),174042,CA8STA@TRANSPRT
2025-06-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195487,CAFSTA@TRANSPRT
2025-06-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),169060,CA8STA@TRANSPRT
2025-06-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),189531,CAFSTA@TRANSPRT
2025-06-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),144004,CA8STA@TRANSPRT
2025-06-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160737,CAFSTA@TRANSPRT
2025-06-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),155975,CA8STA@TRANSPRT
2025-06-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174128,CAFSTA@TRANSPRT
2025-06-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),172996,CA8STA@TRANSPRT
2025-06-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193174,CAFSTA@TRANSPRT
2025-06-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),174316,CA8STA@TRANSPRT
2025-06-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),196010,CAFSTA@TRANSPRT
2025-06-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),155263,CA8STA@TRANSPRT
2025-06-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),171582,CAFSTA@TRANSPRT
2025-06-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),180229,CA8STA@TRANSPRT
2025-06-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),201944,CAFSTA@TRANSPRT
2025-06-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),186167,CA8STA@TRANSPRT
2025-06-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206870,CAFSTA@TRANSPRT
2025-06-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157879,CA8STA@TRANSPRT
2025-06-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174957,CAFSTA@TRANSPRT
2025-06-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),167131,CA8STA@TRANSPRT
2025-06-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),186107,CAFSTA@TRANSPRT
2025-06-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),183170,CA8STA@TRANSPRT
2025-06-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),203068,CAFSTA@TRANSPRT
2025-06-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),194669,CA8STA@TRANSPRT
2025-06-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),216408,CAFSTA@TRANSPRT
2025-06-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),173960,CA8STA@TRANSPRT
2025-06-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),189851,CAFSTA@TRANSPRT
2025-06-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193537,CA8STA@TRANSPRT
2025-06-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),215562,CAFSTA@TRANSPRT
2025-06-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193143,CA8STA@TRANSPRT
2025-06-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),214029,CAFSTA@TRANSPRT
2025-06-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),173728,CA8STA@TRANSPRT
2025-06-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),191275,CAFSTA@TRANSPRT
2025-06-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),187873,CA8STA@TRANSPRT
2025-06-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),207137,CAFSTA@TRANSPRT
2025-06-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),200320,CA8STA@TRANSPRT
2025-06-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),221558,CAFSTA@TRANSPRT
2025-06-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),207880,CA8STA@TRANSPRT
2025-06-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),230812,CAFSTA@TRANSPRT
2025-06-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),192605,CA8STA@TRANSPRT
2025-06-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),211624,CAFSTA@TRANSPRT
2025-06-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193097,CA8STA@TRANSPRT
2025-06-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),215208,CAFSTA@TRANSPRT
2025-06-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),188877,CA8STA@TRANSPRT
2025-06-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),210633,CAFSTA@TRANSPRT
2025-06-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),176212,CA8STA@TRANSPRT
2025-06-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),194742,CAFSTA@TRANSPRT
2025-07-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),183227,CA8STA@TRANSPRT
2025-07-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),203508,CAFSTA@TRANSPRT
2025-07-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),183922,CA8STA@TRANSPRT
2025-07-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204049,CAFSTA@TRANSPRT
2025-07-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184162,CA8STA@TRANSPRT
2025-07-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204554,CAFSTA@TRANSPRT
2025-07-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),182519,CA8STA@TRANSPRT
2025-07-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),200778,CAFSTA@TRANSPRT
2025-07-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),200780,CA8STA@TRANSPRT
2025-07-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),223295,CAFSTA@TRANSPRT
2025-07-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),200197,CA8STA@TRANSPRT
2025-07-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),223032,CAFSTA@TRANSPRT
2025-07-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181376,CA8STA@TRANSPRT
2025-07-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),199306,CAFSTA@TRANSPRT
2025-07-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),182312,CA8STA@TRANSPRT
2025-07-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),201989,CAFSTA@TRANSPRT
2025-07-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),190171,CA8STA@TRANSPRT
2025-07-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),210734,CAFSTA@TRANSPRT
2025-07-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),197988,CA8STA@TRANSPRT
2025-07-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),220057,CAFSTA@TRANSPRT
2025-07-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),185751,CA8STA@TRANSPRT
2025-07-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204454,CAFSTA@TRANSPRT
2025-07-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),201623,CA8STA@TRANSPRT
2025-07-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),225505,CAFSTA@TRANSPRT
2025-07-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),199877,CA8STA@TRANSPRT
2025-07-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),221352,CAFSTA@TRANSPRT
2025-07-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),180036,CA8STA@TRANSPRT
2025-07-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),198083,CAFSTA@TRANSPRT
2025-07-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),183385,CA8STA@TRANSPRT
2025-07-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),203091,CAFSTA@TRANSPRT
2025-07-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),191883,CA8STA@TRANSPRT
2025-07-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),212395,CAFSTA@TRANSPRT
2025-07-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),199991,CA8STA@TRANSPRT
2025-07-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),223054,CAFSTA@TRANSPRT
2025-07-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),191229,CA8STA@TRANSPRT
2025-07-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),209456,CAFSTA@TRANSPRT
2025-07-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),202486,CA8STA@TRANSPRT
2025-07-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),225983,CAFSTA@TRANSPRT
2025-07-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),199332,CA8STA@TRANSPRT
2025-07-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),221593,CAFSTA@TRANSPRT
2025-07-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),177011,CA8STA@TRANSPRT
2025-07-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195148,CAFSTA@TRANSPRT
2025-07-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),186553,CA8STA@TRANSPRT
2025-07-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206231,CAFSTA@TRANSPRT
2025-07-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193521,CA8STA@TRANSPRT
2025-07-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),214730,CAFSTA@TRANSPRT
2025-07-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),204013,CA8STA@TRANSPRT
2025-07-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),226941,CAFSTA@TRANSPRT
2025-07-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),192693,CA8STA@TRANSPRT
2025-07-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),211370,CAFSTA@TRANSPRT
2025-07-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),200899,CA8STA@TRANSPRT
2025-07-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),224353,CAFSTA@TRANSPRT
2025-07-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),201333,CA8STA@TRANSPRT
2025-07-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),224066,CAFSTA@TRANSPRT
2025-07-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181444,CA8STA@TRANSPRT
2025-07-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),200435,CAFSTA@TRANSPRT
2025-07-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),194503,CA8STA@TRANSPRT
2025-07-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),215746,CAFSTA@TRANSPRT
2025-07-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),205211,CA8STA@TRANSPRT
2025-07-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),228026,CAFSTA@TRANSPRT
2025-07-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),216759,CA8STA@TRANSPRT
2025-07-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),241479,CAFSTA@TRANSPRT
2025-08-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),198688,CA8STA@TRANSPRT
2025-08-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),218070,CAFSTA@TRANSPRT
2025-08-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),200307,CA8STA@TRANSPRT
2025-08-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),223378,CAFSTA@TRANSPRT
2025-08-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),207932,CA8STA@TRANSPRT
2025-08-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),233201,CAFSTA@TRANSPRT
2025-08-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),191984,CA8STA@TRANSPRT
2025-08-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),213665,CAFSTA@TRANSPRT
2025-08-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),188518,CA8STA@TRANSPRT
2025-08-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),209176,CAFSTA@TRANSPRT
2025-08-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),194215,CA8STA@TRANSPRT
2025-08-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),215686,CAFSTA@TRANSPRT
2025-08-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),205746,CA8STA@TRANSPRT
2025-08-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),229978,CAFSTA@TRANSPRT
2025-08-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),196218,CA8STA@TRANSPRT
2025-08-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),216228,CAFSTA@TRANSPRT
2025-08-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),211131,CA8STA@TRANSPRT
2025-08-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),236750,CAFSTA@TRANSPRT
2025-08-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),205218,CA8STA@TRANSPRT
2025-08-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),229011,CAFSTA@TRANSPRT
2025-08-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184286,CA8STA@TRANSPRT
2025-08-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204134,CAFSTA@TRANSPRT
2025-08-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),188837,CA8STA@TRANSPRT
2025-08-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),210235,CAFSTA@TRANSPRT
2025-08-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),202935,CA8STA@TRANSPRT
2025-08-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),226428,CAFSTA@TRANSPRT
2025-08-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),194752,CA8STA@TRANSPRT
2025-08-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),219197,CAFSTA@TRANSPRT
2025-08-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),145746,CA8STA@TRANSPRT
2025-08-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163125,CAFSTA@TRANSPRT
2025-08-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153449,CA8STA@TRANSPRT
2025-08-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),177949,CAFSTA@TRANSPRT
2025-08-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153266,CA8STA@TRANSPRT
2025-08-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175666,CAFSTA@TRANSPRT
2025-08-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160171,CA8STA@TRANSPRT
2025-08-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179150,CAFSTA@TRANSPRT
2025-08-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),177826,CA8STA@TRANSPRT
2025-08-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),200375,CAFSTA@TRANSPRT
2025-08-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193891,CA8STA@TRANSPRT
2025-08-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),217350,CAFSTA@TRANSPRT
2025-08-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),199616,CA8STA@TRANSPRT
2025-08-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),224127,CAFSTA@TRANSPRT
2025-08-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193541,CA8STA@TRANSPRT
2025-08-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),213643,CAFSTA@TRANSPRT
2025-08-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),205459,CA8STA@TRANSPRT
2025-08-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),230919,CAFSTA@TRANSPRT
2025-08-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),199490,CA8STA@TRANSPRT
2025-08-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),224340,CAFSTA@TRANSPRT
2025-08-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175373,CA8STA@TRANSPRT
2025-08-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195208,CAFSTA@TRANSPRT
2025-08-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),180213,CA8STA@TRANSPRT
2025-08-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),201270,CAFSTA@TRANSPRT
2025-08-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),189318,CA8STA@TRANSPRT
2025-08-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),211616,CAFSTA@TRANSPRT
2025-08-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),196759,CA8STA@TRANSPRT
2025-08-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),220294,CAFSTA@TRANSPRT
2025-08-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),177086,CA8STA@TRANSPRT
2025-08-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195616,CAFSTA@TRANSPRT
2025-08-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181377,CA8STA@TRANSPRT
2025-08-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),203578,CAFSTA@TRANSPRT
2025-08-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),193580,CA8STA@TRANSPRT
2025-08-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),217038,CAFSTA@TRANSPRT
2025-09-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),165568,CA8STA@TRANSPRT
2025-09-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),185094,CAFSTA@TRANSPRT
2025-09-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154348,CA8STA@TRANSPRT
2025-09-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172078,CAFSTA@TRANSPRT
2025-09-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157587,CA8STA@TRANSPRT
2025-09-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175256,CAFSTA@TRANSPRT
2025-09-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),168637,CA8STA@TRANSPRT
2025-09-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188070,CAFSTA@TRANSPRT
2025-09-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153076,CA8STA@TRANSPRT
2025-09-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168209,CAFSTA@TRANSPRT
